Date,ACWI,AGG,EWW,IPCLARGECAP.MX,IVV,QQQ,SHY,SPY,TIP
2020-02-05,73.99466705322266,98.78215026855467,41.23221206665039,,308.28387451171875,221.0045928955078,76.32238006591797,307.677001953125,98.27911376953124
2020-02-06,74.14129638671875,98.84294128417967,40.681278228759766,,309.4642333984375,222.91233825683597,76.34042358398438,308.7123718261719,98.46263122558594
2020-02-07,73.6556396484375,99.12933349609376,40.427677154541016,,307.7857971191406,221.95362854003903,76.38538360595703,307.0670471191406,98.86316680908205
2020-02-10,74.02217102050781,99.2421646118164,40.39269256591797,,310.0635681152344,224.6360321044922,76.42137908935547,309.3593139648437,99.01335906982422
2020-02-11,74.39788055419922,99.12066650390624,41.26719284057617,,310.6353759765625,224.6747894287109,76.38538360595703,309.8954467773437,98.7213363647461
2020-02-12,74.8927001953125,99.01646423339844,41.85308837890625,,312.6273193359375,226.8633270263672,76.34939575195312,311.8920593261719,98.62118530273438
2020-02-13,74.55364990234375,99.08592224121094,41.58200073242188,,312.2400207519531,226.5728454589844,76.36739349365234,311.559326171875,98.82979583740234
2020-02-14,74.626953125,99.1900634765625,41.721923828125,,312.6919860839844,227.22161865234372,76.40338897705078,312.0584716796875,98.90486907958984
2020-02-18,74.33370971679688,99.32027435302734,41.520790100097656,,311.9449462890625,227.3087921142578,76.43036651611328,311.25421142578125,99.121826171875
2020-02-19,74.64527893066406,99.29422760009766,41.59074401855469,,313.4389343261719,229.48765563964844,76.43941497802734,312.74249267578125,99.08007049560548
2020-02-20,74.21459197998047,99.51986694335938,40.92613983154297,,312.1570129394531,227.35723876953125,76.45738220214844,311.4576721191406,99.27203369140624
2020-02-21,73.6373062133789,99.7195053100586,40.75997924804688,,308.94781494140625,222.98977661132807,76.52037048339844,308.2502136230469,99.4555435180664
2020-02-24,71.10820770263672,100.04058074951172,39.37828826904297,,298.637451171875,214.3905334472656,76.6463394165039,298.0269775390625,99.91447448730467
2020-02-25,69.28468322753906,100.21418762207033,38.73990631103516,,289.6828308105469,208.5608673095703,76.72734832763672,288.99609375,99.74757385253906
2020-02-26,69.34881591796875,100.1100082397461,38.35513687133789,,288.5671081542969,209.6357879638672,76.78134155273438,287.93310546875,99.69752502441406
2020-02-27,66.92052459716797,100.12740325927734,36.84226608276367,,275.4718322753906,199.13851928710935,76.87129974365234,275.0015563964844,99.98955535888672
2020-02-28,66.21492767333984,100.86507415771484,36.39627456665039,,272.8895874023437,199.29347229003903,77.15030670166016,273.8461303710937,100.14806365966795
2020-03-02,68.40498352050781,100.82943725585938,37.60307312011719,,286.2523498535156,209.57766723632807,77.11875915527344,285.7054748535156,100.38166046142578
2020-03-03,66.77391052246094,101.51644134521484,37.62930679321289,,278.0447082519531,202.85708618164065,77.42516326904297,277.52496337890625,101.3996124267578
2020-03-04,69.5137710571289,101.43819427490234,38.38136672973633,,290.26385498046875,211.3207855224609,77.4342041015625,289.190185546875,101.24942016601562
2020-03-05,67.3878402709961,101.75128173828124,36.84226608276367,,280.1289367675781,204.900390625,77.596435546875,279.5769958496094,101.5664520263672
2020-03-06,66.18743133544922,102.49919128417967,35.4868049621582,,275.4626159667969,201.4432373046875,77.6865463256836,274.95526123046875,102.2423095703125
2020-03-09,61.20253372192383,102.3687515258789,31.612815856933597,,253.4217834472656,187.4500732421875,78.11018371582031,253.48275756835935,100.13973999023438
2020-03-10,64.01570129394531,101.21208953857422,32.98577117919922,,267.0242919921875,197.65689086914065,77.76763916015625,266.5992736816406,97.26953125
2020-03-11,60.70771408081055,99.7684326171875,31.324237823486328,,254.0397491455078,189.04791259765625,77.67754364013672,253.6029357910156,95.06680297851562
2020-03-12,54.74231719970703,95.7766342163086,28.97185516357422,,229.5920867919922,171.7138671875,77.65953063964844,229.33892822265625,94.84154510498048
2020-03-13,58.66426467895508,97.28118133544922,30.047483444213867,,250.42466735839844,186.25900268554688,77.75863647460938,248.94430541992188,95.21702575683594
2020-03-16,52.08492660522461,98.9074935913086,25.46514892578125,,221.4397735595703,163.94740295410156,77.88483428955078,221.7038726806641,94.55784606933594
2020-03-17,55.33793640136719,96.35062408447266,27.450244903564453,,235.52182006835935,176.38145446777344,77.70458221435547,233.6741180419922,91.9129638671875
2020-03-18,52.01161575317383,92.68061065673828,25.141590118408203,,222.4081115722656,171.0166015625,77.60542297363281,221.84249877929688,90.78654479980467
2020-03-19,52.341495513916016,94.75041961669922,25.01041603088379,,223.22886657714844,172.0431365966797,77.74063110351562,222.3139190673828,92.54706573486328
2020-03-20,50.68292236328125,95.6896743774414,23.64621353149414,,213.17681884765625,165.30316162109375,77.94792175292969,212.73350524902344,96.66881561279295
2020-03-23,49.7849006652832,97.95951080322266,21.967191696166992,,207.17320251464844,165.42250061035156,78.03803253173828,207.29429626464844,98.4876937866211
2020-03-24,53.835147857666016,98.768310546875,23.357627868652344,,226.751708984375,178.23243713378906,77.92987823486328,226.07583618164065,98.54611206054688
2020-03-25,55.310455322265625,99.77713775634766,25.281503677368164,,229.6479034423828,176.9126434326172,78.02000427246094,229.46023559570312,99.49725341796876
2020-03-26,58.224422454833984,100.08155822753906,26.540773391723636,,243.4748077392578,186.2289276123047,78.11018371582031,242.85833740234372,100.00624084472656
2020-03-27,56.52002334594727,100.50765228271484,24.41576385498047,,235.9303741455078,179.8239288330078,78.09209442138672,235.62466430664065,100.3316421508789
2020-03-30,57.76625061035156,100.60330963134766,24.205883026123047,,243.46556091308597,186.36476135253903,78.1281509399414,243.27667236328125,98.73798370361328
2020-03-31,57.335567474365234,100.3337173461914,24.791793823242188,,239.790771484375,184.7732696533203,78.11018371582031,239.65060424804688,98.38758087158205
2020-04-01,54.70566940307617,99.99295043945312,23.331396102905277,,229.02615356445312,176.92230224609375,78.1606674194336,228.8651580810547,98.98585510253906
2020-04-02,55.805274963378906,100.14111328125,23.27018165588379,,234.3992156982422,180.5129852294922,78.17870330810547,234.1463165283203,100.498291015625
2020-04-03,54.97140884399414,100.21086120605467,22.386945724487305,,231.08628845214844,177.95101928710938,78.1606674194336,230.7619171142578,101.38407135009766
2020-04-06,58.36186981201172,100.6988754272461,23.67245101928711,,246.65782165527344,190.67355346679688,78.10652923583984,246.2613067626953,101.31721496582033
